,Use Case,LTE/5g Category,Technology Supported,Day,Time,GBR,Packet Loss Rate,Packet delay,slice Type
54424,Smart City & Home,14,"IoT(LTE-M, NB-IoT)",saturday,16,GBR,0.01,300,mMTC
54425,Smart City & Home,14,"IoT(LTE-M, NB-IoT)",saturday,17,GBR,0.01,300,mMTC
54426,Smart City & Home,14,"IoT(LTE-M, NB-IoT)",saturday,18,GBR,0.01,300,mMTC
54427,Smart City & Home,14,"IoT(LTE-M, NB-IoT)",saturday,19,GBR,0.01,300,mMTC
54428,Smart City & Home,14,"IoT(LTE-M, NB-IoT)",saturday,20,GBR,0.01,300,mMTC
54429,Smart City & Home,14,"IoT(LTE-M, NB-IoT)",saturday,21,GBR,0.01,300,mMTC
54430,Smart City & Home,14,"IoT(LTE-M, NB-IoT)",saturday,22,GBR,0.01,300,mMTC
54431,Smart City & Home,14,"IoT(LTE-M, NB-IoT)",saturday,23,GBR,0.01,300,mMTC
54432,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",sunday,0,GBR,0.01,300,mMTC
54433,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",sunday,1,GBR,0.01,300,mMTC
54434,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",sunday,2,GBR,0.01,300,mMTC
54435,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",sunday,3,GBR,0.01,300,mMTC
54436,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",sunday,4,GBR,0.01,300,mMTC
54437,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",sunday,5,GBR,0.01,300,mMTC
54438,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",sunday,6,GBR,0.01,300,mMTC
54439,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",sunday,7,GBR,0.01,300,mMTC
54440,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",sunday,8,GBR,0.01,300,mMTC
54441,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",sunday,9,GBR,0.01,300,mMTC
54442,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",sunday,10,GBR,0.01,300,mMTC
54443,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",sunday,11,GBR,0.01,300,mMTC
54444,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",sunday,12,GBR,0.01,300,mMTC
54445,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",sunday,13,GBR,0.01,300,mMTC
54446,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",sunday,14,GBR,0.01,300,mMTC
54447,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",sunday,15,GBR,0.01,300,mMTC
54448,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",sunday,16,GBR,0.01,300,mMTC
54449,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",sunday,17,GBR,0.01,300,mMTC
54450,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",sunday,18,GBR,0.01,300,mMTC
54451,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",sunday,19,GBR,0.01,300,mMTC
54452,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",sunday,20,GBR,0.01,300,mMTC
54453,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",sunday,21,GBR,0.01,300,mMTC
54454,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",sunday,22,GBR,0.01,300,mMTC
54455,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",sunday,23,GBR,0.01,300,mMTC
54456,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",monday,0,GBR,0.01,300,mMTC
54457,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",monday,1,GBR,0.01,300,mMTC
54458,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",monday,2,GBR,0.01,300,mMTC
54459,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",monday,3,GBR,0.01,300,mMTC
54460,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",monday,4,GBR,0.01,300,mMTC
54461,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",monday,5,GBR,0.01,300,mMTC
54462,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",monday,6,GBR,0.01,300,mMTC
54463,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",monday,7,GBR,0.01,300,mMTC
54464,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",monday,8,GBR,0.01,300,mMTC
54465,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",monday,9,GBR,0.01,300,mMTC
54466,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",monday,10,GBR,0.01,300,mMTC
54467,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",monday,11,GBR,0.01,300,mMTC
54468,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",monday,12,GBR,0.01,300,mMTC
54469,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",monday,13,GBR,0.01,300,mMTC
54470,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",monday,14,GBR,0.01,300,mMTC
54471,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",monday,15,GBR,0.01,300,mMTC
54472,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",monday,16,GBR,0.01,300,mMTC
54473,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",monday,17,GBR,0.01,300,mMTC
54474,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",monday,18,GBR,0.01,300,mMTC
54475,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",monday,19,GBR,0.01,300,mMTC
54476,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",monday,20,GBR,0.01,300,mMTC
54477,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",monday,21,GBR,0.01,300,mMTC
54478,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",monday,22,GBR,0.01,300,mMTC
54479,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",monday,23,GBR,0.01,300,mMTC
54480,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",tuesday,0,GBR,0.01,300,mMTC
54481,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",tuesday,1,GBR,0.01,300,mMTC
54482,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",tuesday,2,GBR,0.01,300,mMTC
54483,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",tuesday,3,GBR,0.01,300,mMTC
54484,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",tuesday,4,GBR,0.01,300,mMTC
54485,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",tuesday,5,GBR,0.01,300,mMTC
54486,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",tuesday,6,GBR,0.01,300,mMTC
54487,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",tuesday,7,GBR,0.01,300,mMTC
54488,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",tuesday,8,GBR,0.01,300,mMTC
54489,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",tuesday,9,GBR,0.01,300,mMTC
54490,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",tuesday,10,GBR,0.01,300,mMTC
54491,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",tuesday,11,GBR,0.01,300,mMTC
54492,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",tuesday,12,GBR,0.01,300,mMTC
54493,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",tuesday,13,GBR,0.01,300,mMTC
54494,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",tuesday,14,GBR,0.01,300,mMTC
54495,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",tuesday,15,GBR,0.01,300,mMTC
54496,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",tuesday,16,GBR,0.01,300,mMTC
54497,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",tuesday,17,GBR,0.01,300,mMTC
54498,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",tuesday,18,GBR,0.01,300,mMTC
54499,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",tuesday,19,GBR,0.01,300,mMTC
54500,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",tuesday,20,GBR,0.01,300,mMTC
54501,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",tuesday,21,GBR,0.01,300,mMTC
54502,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",tuesday,22,GBR,0.01,300,mMTC
54503,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",tuesday,23,GBR,0.01,300,mMTC
54504,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",wednesday,0,GBR,0.01,300,mMTC
54505,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",wednesday,1,GBR,0.01,300,mMTC
54506,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",wednesday,2,GBR,0.01,300,mMTC
54507,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",wednesday,3,GBR,0.01,300,mMTC
54508,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",wednesday,4,GBR,0.01,300,mMTC
54509,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",wednesday,5,GBR,0.01,300,mMTC
54510,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",wednesday,6,GBR,0.01,300,mMTC
54511,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",wednesday,7,GBR,0.01,300,mMTC
54512,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",wednesday,8,GBR,0.01,300,mMTC
54513,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",wednesday,9,GBR,0.01,300,mMTC
54514,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",wednesday,10,GBR,0.01,300,mMTC
54515,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",wednesday,11,GBR,0.01,300,mMTC
54516,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",wednesday,12,GBR,0.01,300,mMTC
54517,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",wednesday,13,GBR,0.01,300,mMTC
54518,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",wednesday,14,GBR,0.01,300,mMTC
54519,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",wednesday,15,GBR,0.01,300,mMTC
54520,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",wednesday,16,GBR,0.01,300,mMTC
54521,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",wednesday,17,GBR,0.01,300,mMTC
54522,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",wednesday,18,GBR,0.01,300,mMTC
54523,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",wednesday,19,GBR,0.01,300,mMTC
54524,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",wednesday,20,GBR,0.01,300,mMTC
54525,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",wednesday,21,GBR,0.01,300,mMTC
54526,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",wednesday,22,GBR,0.01,300,mMTC
54527,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",wednesday,23,GBR,0.01,300,mMTC
54528,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",thrusday,0,GBR,0.01,300,mMTC
54529,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",thrusday,1,GBR,0.01,300,mMTC
54530,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",thrusday,2,GBR,0.01,300,mMTC
54531,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",thrusday,3,GBR,0.01,300,mMTC
54532,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",thrusday,4,GBR,0.01,300,mMTC
54533,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",thrusday,5,GBR,0.01,300,mMTC
54534,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",thrusday,6,GBR,0.01,300,mMTC
54535,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",thrusday,7,GBR,0.01,300,mMTC
54536,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",thrusday,8,GBR,0.01,300,mMTC
54537,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",thrusday,9,GBR,0.01,300,mMTC
54538,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",thrusday,10,GBR,0.01,300,mMTC
54539,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",thrusday,11,GBR,0.01,300,mMTC
54540,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",thrusday,12,GBR,0.01,300,mMTC
54541,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",thrusday,13,GBR,0.01,300,mMTC
54542,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",thrusday,14,GBR,0.01,300,mMTC
54543,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",thrusday,15,GBR,0.01,300,mMTC
54544,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",thrusday,16,GBR,0.01,300,mMTC
54545,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",thrusday,17,GBR,0.01,300,mMTC
54546,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",thrusday,18,GBR,0.01,300,mMTC
54547,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",thrusday,19,GBR,0.01,300,mMTC
54548,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",thrusday,20,GBR,0.01,300,mMTC
54549,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",thrusday,21,GBR,0.01,300,mMTC
54550,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",thrusday,22,GBR,0.01,300,mMTC
54551,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",thrusday,23,GBR,0.01,300,mMTC
54552,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",friday,0,GBR,0.01,300,mMTC
54553,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",friday,1,GBR,0.01,300,mMTC
54554,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",friday,2,GBR,0.01,300,mMTC
54555,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",friday,3,GBR,0.01,300,mMTC
54556,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",friday,4,GBR,0.01,300,mMTC
54557,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",friday,5,GBR,0.01,300,mMTC
54558,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",friday,6,GBR,0.01,300,mMTC
54559,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",friday,7,GBR,0.01,300,mMTC
54560,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",friday,8,GBR,0.01,300,mMTC
54561,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",friday,9,GBR,0.01,300,mMTC
54562,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",friday,10,GBR,0.01,300,mMTC
54563,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",friday,11,GBR,0.01,300,mMTC
54564,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",friday,12,GBR,0.01,300,mMTC
54565,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",friday,13,GBR,0.01,300,mMTC
54566,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",friday,14,GBR,0.01,300,mMTC
54567,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",friday,15,GBR,0.01,300,mMTC
54568,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",friday,16,GBR,0.01,300,mMTC
54569,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",friday,17,GBR,0.01,300,mMTC
54570,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",friday,18,GBR,0.01,300,mMTC
54571,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",friday,19,GBR,0.01,300,mMTC
54572,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",friday,20,GBR,0.01,300,mMTC
54573,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",friday,21,GBR,0.01,300,mMTC
54574,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",friday,22,GBR,0.01,300,mMTC
54575,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",friday,23,GBR,0.01,300,mMTC
54576,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",saturday,0,GBR,0.01,300,mMTC
54577,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",saturday,1,GBR,0.01,300,mMTC
54578,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",saturday,2,GBR,0.01,300,mMTC
54579,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",saturday,3,GBR,0.01,300,mMTC
54580,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",saturday,4,GBR,0.01,300,mMTC
54581,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",saturday,5,GBR,0.01,300,mMTC
54582,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",saturday,6,GBR,0.01,300,mMTC
54583,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",saturday,7,GBR,0.01,300,mMTC
54584,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",saturday,8,GBR,0.01,300,mMTC
54585,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",saturday,9,GBR,0.01,300,mMTC
54586,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",saturday,10,GBR,0.01,300,mMTC
54587,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",saturday,11,GBR,0.01,300,mMTC
54588,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",saturday,12,GBR,0.01,300,mMTC
54589,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",saturday,13,GBR,0.01,300,mMTC
54590,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",saturday,14,GBR,0.01,300,mMTC
54591,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",saturday,15,GBR,0.01,300,mMTC
54592,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",saturday,16,GBR,0.01,300,mMTC
54593,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",saturday,17,GBR,0.01,300,mMTC
54594,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",saturday,18,GBR,0.01,300,mMTC
54595,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",saturday,19,GBR,0.01,300,mMTC
54596,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",saturday,20,GBR,0.01,300,mMTC
54597,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",saturday,21,GBR,0.01,300,mMTC
54598,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",saturday,22,GBR,0.01,300,mMTC
54599,Smart City & Home,15,"IoT(LTE-M, NB-IoT)",saturday,23,GBR,0.01,300,mMTC
54600,Smart City & Home,16,"IoT(LTE-M, NB-IoT)",sunday,0,GBR,0.01,300,mMTC
54601,Smart City & Home,16,"IoT(LTE-M, NB-IoT)",sunday,1,GBR,0.01,300,mMTC
54602,Smart City & Home,16,"IoT(LTE-M, NB-IoT)",sunday,2,GBR,0.01,300,mMTC
54603,Smart City & Home,16,"IoT(LTE-M, NB-IoT)",sunday,3,GBR,0.01,300,mMTC
54604,Smart City & Home,16,"IoT(LTE-M, NB-IoT)",sunday,4,GBR,0.01,300,mMTC
54605,Smart City & Home,16,"IoT(LTE-M, NB-IoT)",sunday,5,GBR,0.01,300,mMTC
54606,Smart City & Home,16,"IoT(LTE-M, NB-IoT)",sunday,6,GBR,0.01,300,mMTC
54607,Smart City & Home,16,"IoT(LTE-M, NB-IoT)",sunday,7,GBR,0.01,300,mMTC
54608,Smart City & Home,16,"IoT(LTE-M, NB-IoT)",sunday,8,GBR,0.01,300,mMTC
54609,Smart City & Home,16,"IoT(LTE-M, NB-IoT)",sunday,9,GBR,0.01,300,mMTC
54610,Smart City & Home,16,"IoT(LTE-M, NB-IoT)",sunday,10,GBR,0.01,300,mMTC
54611,Smart City & Home,16,"IoT(LTE-M, NB-IoT)",sunday,11,GBR,0.01,300,mMTC
54612,Smart City & Home,16,"IoT(LTE-M, NB-IoT)",sunday,12,GBR,0.01,300,mMTC
54613,Smart City & Home,16,"IoT(LTE-M, NB-IoT)",sunday,13,GBR,0.01,300,mMTC
54614,Smart City & Home,16,"IoT(LTE-M, NB-IoT)",sunday,14,GBR,0.01,300,mMTC
54615,Smart City & Home,16,"IoT(LTE-M, NB-IoT)",sunday,15,GBR,0.01,300,mMTC
54616,Smart City & Home,16,"IoT(LTE-M, NB-IoT)",sunday,16,GBR,0.01,300,mMTC
54617,Smart City & Home,16,"IoT(LTE-M, NB-IoT)",sunday,17,GBR,0.01,300,mMTC
54618,Smart City & Home,16,"IoT(LTE-M, NB-IoT)",sunday,18,GBR,0.01,300,mMTC
54619,Smart City & Home,16,"IoT(LTE-M, NB-IoT)",sunday,19,GBR,0.01,300,mMTC
54620,Smart City & Home,16,"IoT(LTE-M, NB-IoT)",sunday,20,GBR,0.01,300,mMTC
54621,Smart City & Home,16,"IoT(LTE-M, NB-IoT)",sunday,21,GBR,0.01,300,mMTC
54622,Smart City & Home,16,"IoT(LTE-M, NB-IoT)",sunday,22,GBR,0.01,300,mMTC
54623,Smart City & Home,16,"IoT(LTE-M, NB-IoT)",sunday,23,GBR,0.01,300,mMTC
54624,Smart City & Home,16,"IoT(LTE-M, NB-IoT)",monday,0,GBR,0.01,300,mMTC
54625,Smart City & Home,16,"IoT(LTE-M, NB-IoT)",monday,1,GBR,0.01,300,mMTC
54626,Smart City & Home,16,"IoT(LTE-M, NB-IoT)",monday,2,GBR,0.01,300,mMTC
54627,Smart City & Home,16,"IoT(LTE-M, NB-IoT)",monday,3,GBR,0.01,300,mMTC
54628,Smart City & Home,16,"IoT(LTE-M, NB-IoT)",monday,4,GBR,0.01,300,mMTC
54629,Smart City & Home,16,"IoT(LTE-M, NB-IoT)",monday,5,GBR,0.01,300,mMTC
54630,Smart City & Home,16,"IoT(LTE-M, NB-IoT)",monday,6,GBR,0.01,300,mMTC
54631,Smart City & Home,16,"IoT(LTE-M, NB-IoT)",monday,7,GBR,0.01,300,mMTC
54632,Smart City & Home,16,"IoT(LTE-M, NB-IoT)",monday,8,GBR,0.01,300,mMTC
54633,Smart City & Home,16,"IoT(LTE-M, NB-IoT)",monday,9,GBR,0.01,300,mMTC
54634,Smart City & Home,16,"IoT(LTE-M, NB-IoT)",monday,10,GBR,0.01,300,mMTC
54635,Smart City & Home,16,"IoT(LTE-M, NB-IoT)",monday,11,GBR,0.01,300,mMTC
54636,Smart City & Home,16,"IoT(LTE-M, NB-IoT)",monday,12,GBR,0.01,300,mMTC
54637,Smart City & Home,16,"IoT(LTE-M, NB-IoT)",monday,13,GBR,0.01,300,mMTC
54638,Smart City & Home,16,"IoT(LTE-M, NB-IoT)",monday,14,GBR,0.01,300,mMTC
54639,Smart City & Home,16,"IoT(LTE-M, NB-IoT)",monday,15,GBR,0.01,300,mMTC
54640,Smart City & Home,16,"IoT(LTE-M, NB-IoT)",monday,16,GBR,0.01,300,mMTC
54641,Smart City & Home,16,"IoT(LTE-M, NB-IoT)",monday,17,GBR,0.01,300,mMTC
54642,Smart City & Home,16,"IoT(LTE-M, NB-IoT)",monday,18,GBR,0.01,300,mMTC
54643,Smart City & Home,16,"IoT(LTE-M, NB-IoT)",monday,19,GBR,0.01,300,mMTC
54644,Smart City & Home,16,"IoT(LTE-M, NB-IoT)",monday,20,GBR,0.01,300,mMTC
54645,Smart City & Home,16,"IoT(LTE-M, NB-IoT)",monday,21,GBR,0.01,300,mMTC
54646,Smart City & Home,16,"IoT(LTE-M, NB-IoT)",monday,22,GBR,0.01,300,mMTC
54647,Smart City & Home,16,"IoT(LTE-M, NB-IoT)",monday,23,GBR,0.01,300,mMTC
54648,Smart City & Home,16,"IoT(LTE-M, NB-IoT)",tuesday,0,GBR,0.01,300,mMTC
54649,Smart City & Home,16,"IoT(LTE-M, NB-IoT)",tuesday,1,GBR,0.01,300,mMTC
54650,Smart City & Home,16,"IoT(LTE-M, NB-IoT)",tuesday,2,GBR,0.01,300,mMTC
54651,Smart City & Home,16,"IoT(LTE-M, NB-IoT)",tuesday,3,GBR,0.01,300,mMTC
54652,Smart City & Home,16,"IoT(LTE-M, NB-IoT)",tuesday,4,GBR,0.01,300,mMTC
54653,Smart City & Home,16,"IoT(LTE-M, NB-IoT)",tuesday,5,GBR,0.01,300,mMTC
54654,Smart City & Home,16,"IoT(LTE-M, NB-IoT)",tuesday,6,GBR,0.01,300,mMTC
54655,Smart City & Home,16,"IoT(LTE-M, NB-IoT)",tuesday,7,GBR,0.01,300,mMTC
54656,Smart City & Home,16,"IoT(LTE-M, NB-IoT)",tuesday,8,GBR,0.01,300,mMTC
54657,Smart City & Home,16,"IoT(LTE-M, NB-IoT)",tuesday,9,GBR,0.01,300,mMTC
54658,Smart City & Home,16,"IoT(LTE-M, NB-IoT)",tuesday,10,GBR,0.01,300,mMTC
54659,Smart City & Home,16,"IoT(LTE-M, NB-IoT)",tuesday,11,GBR,0.01,300,mMTC
54660,Smart City & Home,16,"IoT(LTE-M, NB-IoT)",tuesday,12,GBR,0.01,300,mMTC
54661,Smart City & Home,16,"IoT(LTE-M, NB-IoT)",tuesday,13,GBR,0.01,300,mMTC
54662,Smart City & Home,16,"IoT(LTE-M, NB-IoT)",tuesday,14,GBR,0.01,300,mMTC
54663,Smart City & Home,16,"IoT(LTE-M, NB-IoT)",tuesday,15,GBR,0.01,300,mMTC
54664,Smart City & Home,16,"IoT(LTE-M, NB-IoT)",tuesday,16,GBR,0.01,300,mMTC
54665,Smart City & Home,16,"IoT(LTE-M, NB-IoT)",tuesday,17,GBR,0.01,300,mMTC
54666,Smart City & Home,16,"IoT(LTE-M, NB-IoT)",tuesday,18,GBR,0.01,300,mMTC
54667,Smart City & Home,16,"IoT(LTE-M, NB-IoT)",tuesday,19,GBR,0.01,300,mMTC
54668,Smart City & Home,16,"IoT(LTE-M, NB-IoT)",tuesday,20,GBR,0.01,300,mMTC
54669,Smart City & Home,16,"IoT(LTE-M, NB-IoT)",tuesday,21,GBR,0.01,300,mMTC
54670,Smart City & Home,16,"IoT(LTE-M, NB-IoT)",tuesday,22,GBR,0.01,300,mMTC
54671,Smart City & Home,16,"IoT(LTE-M, NB-IoT)",tuesday,23,GBR,0.01,300,mMTC
54672,Smart City & Home,16,"IoT(LTE-M, NB-IoT)",wednesday,0,GBR,0.01,300,mMTC
54673,Smart City & Home,16,"IoT(LTE-M, NB-IoT)",wednesday,1,GBR,0.01,300,mMTC
54674,Smart City & Home,16,"IoT(LTE-M, NB-IoT)",wednesday,2,GBR,0.01,300,mMTC
54675,Smart City & Home,16,"IoT(LTE-M, NB-IoT)",wednesday,3,GBR,0.01,300,mMTC
54676,Smart City & Home,16,"IoT(LTE-M, NB-IoT)",wednesday,4,GBR,0.01,300,mMTC
54677,Smart City & Home,16,"IoT(LTE-M, NB-IoT)",wednesday,5,GBR,0.01,300,mMTC
54678,Smart City & Home,16,"IoT(LTE-M, NB-IoT)",wednesday,6,GBR,0.01,300,mMTC
54679,Smart City & Home,16,"IoT(LTE-M, NB-IoT)",wednesday,7,GBR,0.01,300,mMTC
54680,Smart City & Home,16,"IoT(LTE-M, NB-IoT)",wednesday,8,GBR,0.01,300,mMTC
54681,Smart City & Home,16,"IoT(LTE-M, NB-IoT)",wednesday,9,GBR,0.01,300,mMTC
54682,Smart City & Home,16,"IoT(LTE-M, NB-IoT)",wednesday,10,GBR,0.01,300,mMTC
54683,Smart City & Home,16,"IoT(LTE-M, NB-IoT)",wednesday,11,GBR,0.01,300,mMTC
54684,Smart City & Home,16,"IoT(LTE-M, NB-IoT)",wednesday,12,GBR,0.01,300,mMTC
54685,Smart City & Home,16,"IoT(LTE-M, NB-IoT)",wednesday,13,GBR,0.01,300,mMTC
